model,ablation,condition,bodyuse,pair_id,cell_id,state_role,decl_order,body_order,dep_var,alt_var,target_var,control_var,role_dep_useState_form,decl_dep_first,pos_dep_first,n_tokens,decl_to_bracket_token_distance,dep_id,alt_id,target_id,control_id,logit_dep,logit_alt,logit_target,logit_control,D,LD_stateform,LD_reactive,LD_stateform_direct
gemma3-1b-pt,B,return_array,both,pair_03,pair_03_B_return_array_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,mode,max,mode,max,True,True,True,39,12,9074,2074,9074,2074,,,,,,,,
gemma3-1b-pt,B,useEffect,both,pair_03,pair_03_B_useEffect_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,mode,max,mode,max,True,False,True,45,18,9074,2074,9074,2074,,,,,,,,
gemma3-1b-pt,B,subscribe,both,pair_03,pair_03_B_subscribe_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,mode,max,mode,max,True,False,True,60,18,9074,2074,9074,2074,,,,,,,,
gemma3-1b-pt,B,plain_array,both,pair_03,pair_03_B_plain_array_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,mode,max,mode,max,True,False,True,41,14,9074,2074,9074,2074,,,,,,,,
gemma3-1b-pt,B,return_array,both,pair_03,pair_03_B_return_array_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,mode,max,mode,max,True,False,True,39,12,9074,2074,9074,2074,,,,,,,,
gemma3-1b-pt,B,useEffect,both,pair_03,pair_03_B_useEffect_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,mode,max,max,mode,False,False,False,45,18,9074,2074,2074,9074,,,,,,,,
gemma3-1b-pt,B,subscribe,both,pair_03,pair_03_B_subscribe_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,mode,max,max,mode,False,False,False,60,18,9074,2074,2074,9074,,,,,,,,
gemma3-1b-pt,B,plain_array,both,pair_03,pair_03_B_plain_array_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,mode,max,max,mode,False,False,False,41,14,9074,2074,2074,9074,,,,,,,,
gemma3-1b-pt,B,return_array,both,pair_03,pair_03_B_return_array_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,mode,max,max,mode,False,False,False,39,12,9074,2074,2074,9074,,,,,,,,
gemma3-1b-pt,B,useEffect,both,pair_03,pair_03_B_useEffect_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,mode,max,max,mode,False,True,False,45,18,9074,2074,2074,9074,,,,,,,,
gemma3-1b-pt,B,subscribe,both,pair_03,pair_03_B_subscribe_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,mode,max,max,mode,False,True,False,60,18,9074,2074,2074,9074,,,,,,,,
gemma3-1b-pt,B,plain_array,both,pair_03,pair_03_B_plain_array_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,mode,max,max,mode,False,True,False,41,14,9074,2074,2074,9074,,,,,,,,
gemma3-1b-pt,B,return_array,both,pair_03,pair_03_B_return_array_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,mode,max,max,mode,False,True,False,39,12,9074,2074,2074,9074,,,,,,,,
gemma3-1b-pt,B,useEffect,both,pair_04,pair_04_B_useEffect_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,index,len,index,len,True,True,True,45,18,2662,3469,2662,3469,,,,,,,,
gemma3-1b-pt,B,subscribe,both,pair_04,pair_04_B_subscribe_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,index,len,index,len,True,True,True,60,18,2662,3469,2662,3469,,,,,,,,
gemma3-1b-pt,B,plain_array,both,pair_04,pair_04_B_plain_array_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,index,len,index,len,True,True,True,41,14,2662,3469,2662,3469,,,,,,,,
gemma3-1b-pt,B,return_array,both,pair_04,pair_04_B_return_array_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,index,len,index,len,True,True,True,39,12,2662,3469,2662,3469,,,,,,,,
gemma3-1b-pt,B,useEffect,both,pair_04,pair_04_B_useEffect_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,index,len,index,len,True,False,True,45,18,2662,3469,2662,3469,,,,,,,,
gemma3-1b-pt,B,subscribe,both,pair_04,pair_04_B_subscribe_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,index,len,index,len,True,False,True,60,18,2662,3469,2662,3469,,,,,,,,
gemma3-1b-pt,B,plain_array,both,pair_04,pair_04_B_plain_array_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,index,len,index,len,True,False,True,41,14,2662,3469,2662,3469,,,,,,,,
gemma3-1b-pt,B,return_array,both,pair_04,pair_04_B_return_array_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,index,len,index,len,True,False,True,39,12,2662,3469,2662,3469,,,,,,,,
gemma3-1b-pt,B,useEffect,both,pair_04,pair_04_B_useEffect_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,index,len,len,index,False,False,False,45,18,2662,3469,3469,2662,,,,,,,,
gemma3-1b-pt,B,subscribe,both,pair_04,pair_04_B_subscribe_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,index,len,len,index,False,False,False,60,18,2662,3469,3469,2662,,,,,,,,
gemma3-1b-pt,B,plain_array,both,pair_04,pair_04_B_plain_array_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,index,len,len,index,False,False,False,41,14,2662,3469,3469,2662,,,,,,,,
gemma3-1b-pt,B,return_array,both,pair_04,pair_04_B_return_array_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,index,len,len,index,False,False,False,39,12,2662,3469,3469,2662,,,,,,,,
gemma3-1b-pt,B,useEffect,both,pair_04,pair_04_B_useEffect_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,index,len,len,index,False,True,False,45,18,2662,3469,3469,2662,,,,,,,,
gemma3-1b-pt,B,subscribe,both,pair_04,pair_04_B_subscribe_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,index,len,len,index,False,True,False,60,18,2662,3469,3469,2662,,,,,,,,
gemma3-1b-pt,B,plain_array,both,pair_04,pair_04_B_plain_array_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,index,len,len,index,False,True,False,41,14,2662,3469,3469,2662,,,,,,,,
gemma3-1b-pt,B,return_array,both,pair_04,pair_04_B_return_array_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,index,len,len,index,False,True,False,39,12,2662,3469,3469,2662,,,,,,,,
gemma3-1b-pt,B,useEffect,both,pair_05,pair_05_B_useEffect_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,flag,min,flag,min,True,True,True,44,18,16213,1387,16213,1387,,,,,,,,
gemma3-1b-pt,B,subscribe,both,pair_05,pair_05_B_subscribe_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,flag,min,flag,min,True,True,True,59,18,16213,1387,16213,1387,,,,,,,,
gemma3-1b-pt,B,plain_array,both,pair_05,pair_05_B_plain_array_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,flag,min,flag,min,True,True,True,40,14,16213,1387,16213,1387,,,,,,,,
gemma3-1b-pt,B,return_array,both,pair_05,pair_05_B_return_array_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,flag,min,flag,min,True,True,True,38,12,16213,1387,16213,1387,,,,,,,,
gemma3-1b-pt,B,useEffect,both,pair_05,pair_05_B_useEffect_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,flag,min,flag,min,True,False,True,44,18,16213,1387,16213,1387,,,,,,,,
gemma3-1b-pt,B,subscribe,both,pair_05,pair_05_B_subscribe_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,flag,min,flag,min,True,False,True,59,18,16213,1387,16213,1387,,,,,,,,
gemma3-1b-pt,B,plain_array,both,pair_05,pair_05_B_plain_array_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,flag,min,flag,min,True,False,True,40,14,16213,1387,16213,1387,,,,,,,,
gemma3-1b-pt,B,return_array,both,pair_05,pair_05_B_return_array_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,flag,min,flag,min,True,False,True,38,12,16213,1387,16213,1387,,,,,,,,
gemma3-1b-pt,B,useEffect,both,pair_05,pair_05_B_useEffect_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,flag,min,min,flag,False,False,False,44,18,16213,1387,1387,16213,,,,,,,,
gemma3-1b-pt,B,subscribe,both,pair_05,pair_05_B_subscribe_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,flag,min,min,flag,False,False,False,59,18,16213,1387,1387,16213,,,,,,,,
gemma3-1b-pt,B,plain_array,both,pair_05,pair_05_B_plain_array_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,flag,min,min,flag,False,False,False,40,14,16213,1387,1387,16213,,,,,,,,
gemma3-1b-pt,B,return_array,both,pair_05,pair_05_B_return_array_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,flag,min,min,flag,False,False,False,38,12,16213,1387,1387,16213,,,,,,,,
gemma3-1b-pt,B,useEffect,both,pair_05,pair_05_B_useEffect_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,flag,min,min,flag,False,True,False,44,18,16213,1387,1387,16213,,,,,,,,
gemma3-1b-pt,B,subscribe,both,pair_05,pair_05_B_subscribe_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,flag,min,min,flag,False,True,False,59,18,16213,1387,1387,16213,,,,,,,,
gemma3-1b-pt,B,plain_array,both,pair_05,pair_05_B_plain_array_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,flag,min,min,flag,False,True,False,40,14,16213,1387,1387,16213,,,,,,,,
gemma3-1b-pt,B,return_array,both,pair_05,pair_05_B_return_array_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,flag,min,min,flag,False,True,False,38,12,16213,1387,1387,16213,,,,,,,,
gemma3-1b-pt,B,useEffect,both,pair_06,pair_06_B_useEffect_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,tag,num,tag,num,True,True,True,45,18,9088,3744,9088,3744,,,,,,,,
gemma3-1b-pt,B,subscribe,both,pair_06,pair_06_B_subscribe_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,tag,num,tag,num,True,True,True,60,18,9088,3744,9088,3744,,,,,,,,
gemma3-1b-pt,B,plain_array,both,pair_06,pair_06_B_plain_array_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,tag,num,tag,num,True,True,True,41,14,9088,3744,9088,3744,,,,,,,,
gemma3-1b-pt,B,return_array,both,pair_06,pair_06_B_return_array_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,tag,num,tag,num,True,True,True,39,12,9088,3744,9088,3744,,,,,,,,
gemma3-1b-pt,B,useEffect,both,pair_06,pair_06_B_useEffect_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,tag,num,tag,num,True,False,True,45,18,9088,3744,9088,3744,,,,,,,,
gemma3-1b-pt,B,subscribe,both,pair_06,pair_06_B_subscribe_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,tag,num,tag,num,True,False,True,60,18,9088,3744,9088,3744,,,,,,,,
gemma3-1b-pt,B,plain_array,both,pair_06,pair_06_B_plain_array_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,tag,num,tag,num,True,False,True,41,14,9088,3744,9088,3744,,,,,,,,
gemma3-1b-pt,B,return_array,both,pair_06,pair_06_B_return_array_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,tag,num,tag,num,True,False,True,39,12,9088,3744,9088,3744,,,,,,,,
gemma3-1b-pt,B,useEffect,both,pair_06,pair_06_B_useEffect_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,tag,num,num,tag,False,False,False,45,18,9088,3744,3744,9088,,,,,,,,
gemma3-1b-pt,B,subscribe,both,pair_06,pair_06_B_subscribe_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,tag,num,num,tag,False,False,False,60,18,9088,3744,3744,9088,,,,,,,,
gemma3-1b-pt,B,plain_array,both,pair_06,pair_06_B_plain_array_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,tag,num,num,tag,False,False,False,41,14,9088,3744,3744,9088,,,,,,,,
gemma3-1b-pt,B,return_array,both,pair_06,pair_06_B_return_array_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,tag,num,num,tag,False,False,False,39,12,9088,3744,3744,9088,,,,,,,,
gemma3-1b-pt,B,useEffect,both,pair_06,pair_06_B_useEffect_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,tag,num,num,tag,False,True,False,45,18,9088,3744,3744,9088,,,,,,,,
gemma3-1b-pt,B,subscribe,both,pair_06,pair_06_B_subscribe_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,tag,num,num,tag,False,True,False,60,18,9088,3744,3744,9088,,,,,,,,
gemma3-1b-pt,B,plain_array,both,pair_06,pair_06_B_plain_array_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,tag,num,num,tag,False,True,False,41,14,9088,3744,3744,9088,,,,,,,,
gemma3-1b-pt,B,return_array,both,pair_06,pair_06_B_return_array_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,tag,num,num,tag,False,True,False,39,12,9088,3744,3744,9088,,,,,,,,
gemma3-1b-pt,B,useEffect,both,pair_07,pair_07_B_useEffect_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,title,ref,title,ref,True,True,True,44,18,3250,1811,3250,1811,,,,,,,,
gemma3-1b-pt,B,subscribe,both,pair_07,pair_07_B_subscribe_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,title,ref,title,ref,True,True,True,59,18,3250,1811,3250,1811,,,,,,,,
gemma3-1b-pt,B,plain_array,both,pair_07,pair_07_B_plain_array_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,title,ref,title,ref,True,True,True,40,14,3250,1811,3250,1811,,,,,,,,
gemma3-1b-pt,B,return_array,both,pair_07,pair_07_B_return_array_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,title,ref,title,ref,True,True,True,38,12,3250,1811,3250,1811,,,,,,,,
gemma3-1b-pt,B,useEffect,both,pair_07,pair_07_B_useEffect_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,title,ref,title,ref,True,False,True,44,18,3250,1811,3250,1811,,,,,,,,
gemma3-1b-pt,B,subscribe,both,pair_07,pair_07_B_subscribe_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,title,ref,title,ref,True,False,True,59,18,3250,1811,3250,1811,,,,,,,,
gemma3-1b-pt,B,plain_array,both,pair_07,pair_07_B_plain_array_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,title,ref,title,ref,True,False,True,40,14,3250,1811,3250,1811,,,,,,,,
gemma3-1b-pt,B,return_array,both,pair_07,pair_07_B_return_array_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,title,ref,title,ref,True,False,True,38,12,3250,1811,3250,1811,,,,,,,,
gemma3-1b-pt,B,useEffect,both,pair_07,pair_07_B_useEffect_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,title,ref,ref,title,False,False,False,45,18,3250,1811,1811,3250,,,,,,,,
gemma3-1b-pt,B,subscribe,both,pair_07,pair_07_B_subscribe_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,title,ref,ref,title,False,False,False,60,18,3250,1811,1811,3250,,,,,,,,
gemma3-1b-pt,B,plain_array,both,pair_07,pair_07_B_plain_array_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,title,ref,ref,title,False,False,False,41,14,3250,1811,1811,3250,,,,,,,,
gemma3-1b-pt,B,return_array,both,pair_07,pair_07_B_return_array_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,title,ref,ref,title,False,False,False,39,12,3250,1811,1811,3250,,,,,,,,
gemma3-1b-pt,B,useEffect,both,pair_07,pair_07_B_useEffect_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,title,ref,ref,title,False,True,False,45,18,3250,1811,1811,3250,,,,,,,,
gemma3-1b-pt,B,subscribe,both,pair_07,pair_07_B_subscribe_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,title,ref,ref,title,False,True,False,60,18,3250,1811,1811,3250,,,,,,,,
gemma3-1b-pt,B,plain_array,both,pair_07,pair_07_B_plain_array_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,title,ref,ref,title,False,True,False,41,14,3250,1811,1811,3250,,,,,,,,
gemma3-1b-pt,B,return_array,both,pair_07,pair_07_B_return_array_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,title,ref,ref,title,False,True,False,39,12,3250,1811,1811,3250,,,,,,,,
gemma3-1b-pt,B,useEffect,both,pair_08,pair_08_B_useEffect_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,color,val,color,val,True,True,True,44,18,3001,1111,3001,1111,,,,,,,,
gemma3-1b-pt,B,subscribe,both,pair_08,pair_08_B_subscribe_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,color,val,color,val,True,True,True,59,18,3001,1111,3001,1111,,,,,,,,
gemma3-1b-pt,B,plain_array,both,pair_08,pair_08_B_plain_array_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,color,val,color,val,True,True,True,40,14,3001,1111,3001,1111,,,,,,,,
gemma3-1b-pt,B,return_array,both,pair_08,pair_08_B_return_array_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,color,val,color,val,True,True,True,38,12,3001,1111,3001,1111,,,,,,,,
gemma3-1b-pt,B,useEffect,both,pair_08,pair_08_B_useEffect_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,color,val,color,val,True,False,True,44,18,3001,1111,3001,1111,,,,,,,,
gemma3-1b-pt,B,subscribe,both,pair_08,pair_08_B_subscribe_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,color,val,color,val,True,False,True,59,18,3001,1111,3001,1111,,,,,,,,
gemma3-1b-pt,B,plain_array,both,pair_08,pair_08_B_plain_array_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,color,val,color,val,True,False,True,40,14,3001,1111,3001,1111,,,,,,,,
gemma3-1b-pt,B,return_array,both,pair_08,pair_08_B_return_array_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,color,val,color,val,True,False,True,38,12,3001,1111,3001,1111,,,,,,,,
gemma3-1b-pt,B,useEffect,both,pair_08,pair_08_B_useEffect_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,color,val,val,color,False,False,False,45,18,3001,1111,1111,3001,,,,,,,,
gemma3-1b-pt,B,subscribe,both,pair_08,pair_08_B_subscribe_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,color,val,val,color,False,False,False,60,18,3001,1111,1111,3001,,,,,,,,
gemma3-1b-pt,B,plain_array,both,pair_08,pair_08_B_plain_array_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,color,val,val,color,False,False,False,41,14,3001,1111,1111,3001,,,,,,,,
gemma3-1b-pt,B,return_array,both,pair_08,pair_08_B_return_array_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,color,val,val,color,False,False,False,39,12,3001,1111,1111,3001,,,,,,,,
gemma3-1b-pt,B,useEffect,both,pair_08,pair_08_B_useEffect_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,color,val,val,color,False,True,False,45,18,3001,1111,1111,3001,,,,,,,,
gemma3-1b-pt,B,subscribe,both,pair_08,pair_08_B_subscribe_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,color,val,val,color,False,True,False,60,18,3001,1111,1111,3001,,,,,,,,
gemma3-1b-pt,B,plain_array,both,pair_08,pair_08_B_plain_array_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,color,val,val,color,False,True,False,41,14,3001,1111,1111,3001,,,,,,,,
gemma3-1b-pt,B,return_array,both,pair_08,pair_08_B_return_array_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,color,val,val,color,False,True,False,39,12,3001,1111,1111,3001,,,,,,,,
gemma3-1b-pt,B,useEffect,both,pair_09,pair_09_B_useEffect_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,text,base,text,base,True,True,True,43,18,1005,5521,1005,5521,,,,,,,,
gemma3-1b-pt,B,subscribe,both,pair_09,pair_09_B_subscribe_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,text,base,text,base,True,True,True,58,18,1005,5521,1005,5521,,,,,,,,
gemma3-1b-pt,B,plain_array,both,pair_09,pair_09_B_plain_array_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,text,base,text,base,True,True,True,39,14,1005,5521,1005,5521,,,,,,,,
gemma3-1b-pt,B,return_array,both,pair_09,pair_09_B_return_array_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,text,base,text,base,True,True,True,37,12,1005,5521,1005,5521,,,,,,,,
gemma3-1b-pt,B,useEffect,both,pair_09,pair_09_B_useEffect_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,text,base,text,base,True,False,True,43,18,1005,5521,1005,5521,,,,,,,,
gemma3-1b-pt,B,subscribe,both,pair_09,pair_09_B_subscribe_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,text,base,text,base,True,False,True,58,18,1005,5521,1005,5521,,,,,,,,
gemma3-1b-pt,B,plain_array,both,pair_09,pair_09_B_plain_array_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,text,base,text,base,True,False,True,39,14,1005,5521,1005,5521,,,,,,,,
